name,category,price,quality,reliability,moq,delivery_time,reviews,historical_score
Supplier_430,Gardening,372,8.9,78,29,5,3.1,45.0
Supplier_431,Furniture,11094,8.4,84,2,8,4.2,47.92
Supplier_432,Gardening,1212,8.5,100,14,12,3.1,44.08
Supplier_433,Industrial,101749,8.2,96,2,6,5.0,52.05
Supplier_434,Appliances,62005,6.1,97,1,1,3.9,64.85
Supplier_435,Phone,34511,6.2,92,20,9,3.6,36.9
Supplier_436,Laptop,55326,9.7,84,1,6,3.1,57.29
Supplier_437,Industrial,72242,6.5,81,2,10,3.9,44.77
Supplier_438,Furniture,70586,9.0,76,4,14,4.3,47.55
Supplier_439,Industrial,86323,9.5,72,4,5,4.2,49.38
Supplier_440,Solar,166670,8.8,90,4,4,3.7,51.11
Supplier_441,Pets,1118,9.5,100,14,12,4.4,51.38
Supplier_442,Sports,8876,7.7,84,37,3,4.3,44.14
Supplier_443,Camera,219671,9.0,71,1,7,3.9,56.11
Supplier_444,Sports,14519,7.9,95,47,3,3.9,50.29
Supplier_445,Auto,22162,9.2,73,1,2,3.3,60.41
Supplier_446,Kitchen,19529,6.6,97,25,3,4.2,45.16
Supplier_447,Gardening,2550,7.1,91,46,3,3.4,46.64
Supplier_448,Auto,42012,9.0,91,7,6,3.1,46.79
Supplier_449,Sports,1116,9.7,71,12,8,4.4,48.15
Supplier_450,Pets,3953,9.5,91,47,6,4.1,51.28
Supplier_451,Furniture,5646,6.6,77,4,12,3.0,38.5
Supplier_452,Gardening,3697,8.1,74,61,10,4.4,41.05
Supplier_453,Skincare,1884,7.8,96,59,14,4.5,43.99
Supplier_454,Music,19812,7.2,89,3,14,4.8,44.91
Supplier_455,Gardening,2046,6.0,84,96,10,4.6,37.19
Supplier_456,Toys,2191,6.8,87,26,9,3.3,39.32
Supplier_457,Pets,4094,8.5,92,11,14,4.6,44.74
Supplier_458,Fashion,3475,7.5,100,121,1,4.7,58.16
Supplier_459,Gardening,888,8.6,74,40,8,4.1,42.32
Supplier_460,Laptop,119297,7.6,97,4,10,4.2,47.32
Supplier_461,Toys,2687,8.0,84,62,1,4.6,57.54
Supplier_462,Laptop,86772,7.7,76,8,10,3.4,42.53
Supplier_463,Pets,7617,9.7,82,46,7,3.2,44.9
Supplier_464,Kitchen,16232,7.2,91,14,5,3.8,44.07
Supplier_465,Pets,4689,6.4,88,13,6,3.9,40.49
Supplier_466,Industrial,31674,8.9,90,1,2,4.4,60.2
Supplier_467,Camera,26583,7.2,74,2,5,4.0,45.42
Supplier_468,Stationery,129,8.3,96,4322,6,4.7,47.15
Supplier_469,Solar,245017,6.3,86,5,14,4.1,35.91
Supplier_470,Phone,23286,9.2,77,6,11,4.4,46.13
Supplier_471,Gardening,3544,10.0,91,31,2,3.4,57.22
Supplier_472,Phone,82347,8.2,84,5,6,3.8,45.32
Supplier_473,Fashion,2212,7.2,85,122,11,4.6,43.28
Supplier_474,Kitchen,12344,8.2,88,19,5,4.0,45.1
Supplier_475,Pets,2083,8.9,79,11,14,4.3,43.49
Supplier_476,Toys,653,6.3,87,83,3,3.9,43.81
Supplier_477,Industrial,141862,7.7,74,3,11,3.2,45.59
Supplier_478,Kitchen,13105,8.2,88,14,11,3.3,44.03
Supplier_479,Gardening,183,8.2,71,94,10,4.5,44.41
Supplier_480,Stationery,481,7.4,70,3505,9,3.4,37.52
Supplier_481,Pets,6671,9.8,79,21,4,3.1,45.13
Supplier_482,Camera,91567,8.3,97,1,12,4.6,56.48
Supplier_483,Pets,7348,8.8,91,46,1,4.7,60.09
Supplier_484,Pets,4739,9.4,86,47,10,4.2,46.59
Supplier_485,Industrial,155492,8.5,90,1,13,4.5,55.11
Supplier_486,Laptop,83236,9.3,98,4,12,4.8,49.41
Supplier_487,Industrial,51596,7.9,96,4,5,3.2,47.02
Supplier_488,Furniture,34507,7.4,100,1,13,3.7,53.09
Supplier_489,Industrial,10058,6.0,84,2,4,3.3,42.86
Supplier_490,Toys,2993,6.2,78,40,5,3.9,38.15
Supplier_491,Stationery,394,9.6,92,2791,3,4.4,50.28
Supplier_492,Phone,89984,7.8,83,19,11,3.1,40.76
Supplier_493,Kitchen,12829,7.9,71,29,7,3.3,37.79
Supplier_494,Laptop,125722,6.1,93,10,4,3.2,39.88
Supplier_495,Gardening,2354,7.8,73,16,6,4.2,42.4
Supplier_496,Solar,281597,7.2,96,5,11,4.9,47.4
Supplier_497,Camera,43551,7.4,71,3,7,3.8,42.35
Supplier_498,Phone,69498,8.9,93,12,1,3.2,59.17
Supplier_499,Appliances,55916,9.3,78,2,2,4.1,54.67
Supplier_500,Fashion,3016,6.3,82,316,3,3.9,39.26
Supplier_501,Music,93795,9.8,97,3,9,4.9,51.8
Supplier_502,Gardening,3216,8.4,95,34,5,4.4,48.88
Supplier_503,Music,77627,8.4,100,3,6,4.7,50.78
Supplier_504,Solar,431415,7.5,93,5,6,4.7,47.82
Supplier_505,Industrial,84659,9.3,73,1,2,4.7,60.05
Supplier_506,Skincare,450,6.7,89,80,11,4.3,40.19
Supplier_507,Toys,194,8.0,77,53,4,4.4,43.97
Supplier_508,Laptop,138630,7.4,79,7,6,4.5,43.53
Supplier_509,Furniture,5198,8.4,71,1,12,4.7,50.4
Supplier_510,Grocery,1374,9.4,81,105,14,4.4,46.7
Supplier_511,Camera,91885,6.7,71,3,13,3.1,40.16
Supplier_512,Music,56449,8.8,78,5,10,4.5,47.7
Supplier_513,Furniture,57349,8.3,71,4,2,4.7,52.71
Supplier_514,Camera,246357,9.2,81,2,4,3.7,51.26
Supplier_515,Toys,4533,6.1,81,77,11,4.9,37.49
Supplier_516,Laptop,94204,6.4,70,4,5,4.7,37.5
Supplier_517,Kitchen,1331,7.1,90,22,12,3.8,41.43
Supplier_518,Music,2738,6.3,97,3,11,4.6,46.33
Supplier_519,Camera,55041,9.6,94,1,8,3.9,59.0
Supplier_520,Skincare,2406,7.3,88,194,2,4.1,48.47
Supplier_521,Toys,6480,7.2,97,33,13,4.2,40.43
Supplier_522,Appliances,21269,6.7,80,3,7,3.7,42.92
Supplier_523,Laptop,71765,6.8,96,1,14,3.2,50.9
Supplier_524,Toys,6177,8.9,71,95,9,4.0,42.24
Supplier_525,Pets,7448,9.8,71,48,8,3.9,45.76
Supplier_526,Pets,5530,7.7,91,24,14,4.2,44.64
Supplier_527,Gardening,3860,6.0,82,76,1,4.1,51.64
Supplier_528,Solar,412324,6.4,98,2,5,4.6,47.23
Supplier_529,Appliances,51532,8.8,85,2,6,3.6,50.69
Supplier_530,Sports,14908,8.6,77,20,5,3.2,43.5
Supplier_531,Stationery,317,6.3,98,4436,11,4.2,40.31
Supplier_532,Appliances,15840,9.1,75,2,7,4.9,50.88
Supplier_533,Pets,3596,8.2,84,48,13,3.6,41.96
Supplier_534,Grocery,66,8.5,89,531,9,4.9,45.13
Supplier_535,Music,91494,8.6,96,2,2,4.7,57.74
Supplier_536,Phone,110018,9.7,95,19,2,4.7,57.58
Supplier_537,Appliances,39726,9.7,91,3,11,3.7,49.5
Supplier_538,Solar,249867,6.2,71,3,14,3.6,36.04
Supplier_539,Auto,16709,6.2,84,9,14,4.2,38.16
Supplier_540,Industrial,7867,8.0,88,1,13,4.4,51.31
Supplier_541,Camera,65657,7.0,71,2,1,4.4,57.21
Supplier_542,Industrial,105542,7.7,90,4,7,4.7,48.92
Supplier_543,Furniture,9409,7.5,71,3,1,4.7,57.42
Supplier_544,Sports,7058,9.6,70,33,3,5.0,46.63
Supplier_545,Phone,116378,6.1,71,12,8,4.0,35.8
Supplier_546,Fashion,1420,8.3,88,198,6,3.3,44.76
Supplier_547,Laptop,87077,6.9,80,8,2,4.6,45.47
Supplier_548,Industrial,101105,9.8,86,1,11,3.8,57.69
Supplier_549,Industrial,96898,7.3,77,3,1,3.0,53.98
Supplier_550,Grocery,1499,9.3,85,559,14,4.8,48.58
Supplier_551,Grocery,1087,8.5,76,428,3,3.5,45.2
Supplier_552,Pets,2880,10.0,86,35,3,4.6,52.04
Supplier_553,Pets,759,9.7,78,37,12,3.6,44.08
Supplier_554,Appliances,55599,6.1,93,2,2,4.9,51.78
Supplier_555,Sports,5960,6.2,100,24,9,4.0,41.36
Supplier_556,Camera,187489,8.6,82,1,4,3.5,53.0
Supplier_557,Appliances,16569,9.0,78,3,7,4.6,48.3
Supplier_558,Furniture,48388,6.5,71,1,12,3.4,44.17
Supplier_559,Laptop,125539,8.5,88,4,10,3.5,46.53
Supplier_560,Grocery,1281,8.4,94,275,11,4.1,46.16
Supplier_561,Pets,3197,7.4,72,32,14,3.5,37.37
Supplier_562,Stationery,188,6.4,95,4697,4,4.1,45.13
Supplier_563,Camera,181229,8.1,90,1,11,3.8,52.61
Supplier_564,Camera,65808,7.2,93,2,7,3.6,46.83
Supplier_565,Skincare,783,6.5,84,100,12,4.2,40.69
Supplier_566,Laptop,100881,7.7,84,9,7,5.0,42.98
Supplier_567,Appliances,86465,6.5,91,3,5,4.6,46.22
Supplier_568,Industrial,104835,9.6,96,5,1,3.6,63.35
Supplier_569,Camera,65588,7.5,89,3,8,4.1,44.87
Supplier_570,Furniture,6350,9.8,84,1,4,4.8,58.65
Supplier_571,Phone,35377,6.0,85,14,14,4.4,38.4
Supplier_572,Fashion,1282,9.8,100,482,10,4.5,50.61
Supplier_573,Camera,64293,7.0,97,1,4,4.8,53.42
Supplier_574,Grocery,426,7.1,77,463,9,3.5,38.87
Supplier_575,Grocery,1291,9.3,100,730,8,3.4,48.56
Supplier_576,Industrial,167572,9.2,86,4,10,4.7,46.22
Supplier_577,Phone,60927,9.2,86,14,7,3.4,47.73
Supplier_578,Pets,1258,9.0,94,28,4,3.0,50.34
Supplier_579,Fashion,3759,9.0,92,86,14,4.2,44.99
Supplier_580,Sports,11111,6.5,79,11,9,4.6,38.63
Supplier_581,Skincare,3539,9.0,97,159,10,3.6,46.52
Supplier_582,Music,108086,8.4,86,4,7,3.8,46.41
Supplier_583,Sports,4512,8.3,88,47,2,4.2,48.77
Supplier_584,Kitchen,19571,8.0,81,18,6,5.0,45.1
Supplier_585,Kitchen,8534,7.3,86,30,6,4.9,43.98
Supplier_586,Sports,13162,9.9,75,45,3,3.3,49.0
Supplier_587,Industrial,88729,6.7,85,4,3,5.0,46.2
Supplier_588,Stationery,167,6.3,74,1596,9,3.2,37.83
Supplier_589,Fashion,1957,7.1,87,104,3,3.2,44.97
Supplier_590,Kitchen,19234,7.0,98,21,3,4.3,46.47
Supplier_591,Toys,3944,6.4,76,38,5,4.2,40.68
Supplier_592,Industrial,125566,8.2,94,4,13,4.6,48.46
Supplier_593,Solar,117273,9.3,93,3,10,3.5,49.25
Supplier_594,Phone,21396,8.5,87,17,1,4.7,57.58
Supplier_595,Fashion,2058,6.7,73,476,11,5.0,38.36
Supplier_596,Industrial,86906,9.8,75,2,10,4.0,53.3
Supplier_597,Phone,35119,8.3,94,13,1,4.2,63.07
Supplier_598,Gardening,2637,6.0,77,57,5,4.4,41.28
Supplier_599,Grocery,315,6.8,87,488,9,4.4,41.1
Supplier_600,Kitchen,1115,8.9,70,15,10,4.9,45.44
Supplier_601,Kitchen,7782,6.7,71,15,8,4.5,39.75
Supplier_602,Sports,9114,9.2,91,50,10,3.9,49.43
Supplier_603,Pets,846,7.1,84,28,1,4.3,55.29
Supplier_604,Laptop,95970,7.5,88,1,5,4.6,52.78
Supplier_605,Furniture,77526,8.7,88,3,11,3.6,46.48
Supplier_606,Toys,1261,9.8,80,70,1,3.4,60.63
Supplier_607,Laptop,50572,6.4,96,2,4,4.2,48.54
Supplier_608,Pets,1213,9.6,94,17,6,4.0,51.59
Supplier_609,Sports,6141,9.1,80,7,4,3.5,48.39
Supplier_610,Industrial,122961,7.1,86,4,13,4.8,41.49
Supplier_611,Appliances,82448,7.3,92,3,4,4.9,48.75
Supplier_612,Pets,6082,6.3,83,29,13,4.7,39.16
Supplier_613,Camera,20757,6.4,80,2,4,4.4,44.67
Supplier_614,Solar,230539,9.8,100,2,7,4.8,54.27
Supplier_615,Fashion,4159,8.7,79,50,10,3.8,42.43
Supplier_616,Phone,46407,7.6,78,6,8,3.4,41.1
Supplier_617,Fashion,4861,9.9,84,442,12,3.1,48.85
Supplier_618,Appliances,69964,8.3,78,1,3,4.8,57.37
Supplier_619,Grocery,1386,8.5,89,713,8,4.8,46.49
Supplier_620,Kitchen,9160,6.8,70,20,4,3.9,40.17
Supplier_621,Phone,62755,9.6,79,19,13,3.9,46.31
Supplier_622,Solar,310883,9.1,91,3,5,4.9,50.93
Supplier_623,Industrial,167623,7.5,85,4,10,4.9,43.34
Supplier_624,Industrial,166456,7.3,78,3,6,4.5,47.01
Supplier_625,Industrial,93116,10.0,75,1,3,4.1,61.74
Supplier_626,Stationery,47,7.2,79,2126,7,4.1,43.26
Supplier_627,Industrial,96502,6.5,75,3,12,3.6,39.03
Supplier_628,Stationery,330,9.0,91,1141,13,4.7,46.03
Supplier_629,Gardening,4351,8.3,99,40,12,3.5,45.92
Supplier_630,Music,110647,7.8,83,4,13,4.4,43.42
Supplier_631,Toys,5748,8.2,93,52,14,4.2,43.63
Supplier_632,Solar,290734,6.0,87,3,14,3.5,39.14
Supplier_633,Furniture,75344,6.1,93,2,11,4.0,43.59
Supplier_634,Sports,1709,8.6,75,35,9,3.1,41.11
Supplier_635,Kitchen,8420,6.0,98,26,1,3.5,52.59
Supplier_636,Appliances,19612,6.1,76,2,12,4.5,41.2
Supplier_637,Solar,78801,8.5,83,3,3,3.6,51.72
Supplier_638,Furniture,45204,8.1,98,3,9,3.2,50.08
Supplier_639,Furniture,11140,9.7,100,4,14,4.3,49.21
Supplier_640,Pets,277,8.8,89,31,7,3.0,46.07
Supplier_641,Solar,269415,10.0,80,5,1,4.0,63.13
Supplier_642,Music,105099,6.8,74,3,1,3.9,56.48
Supplier_643,Music,119350,7.6,87,3,1,4.6,58.95
Supplier_644,Fashion,3133,9.4,98,338,1,3.6,60.26
Supplier_645,Kitchen,6861,7.8,90,14,2,4.5,49.03
Supplier_646,Kitchen,2331,8.8,84,18,13,4.5,44.78
Supplier_647,Appliances,62641,7.2,72,1,10,3.6,49.13
Supplier_648,Camera,73057,6.1,98,2,2,3.3,50.32
Supplier_649,Solar,430976,9.0,87,2,3,3.8,54.28
Supplier_650,Phone,54654,9.4,91,9,1,3.1,59.78
Supplier_651,Phone,97006,9.7,94,13,10,3.1,51.3
Supplier_652,Industrial,196596,8.7,83,3,11,3.4,46.15
Supplier_653,Appliances,73349,6.7,98,3,12,4.4,47.32
Supplier_654,Fashion,3372,7.9,87,466,2,3.5,48.7
Supplier_655,Fashion,1136,7.8,90,85,12,3.7,43.41
Supplier_656,Phone,60080,9.9,78,7,14,3.4,48.14
Supplier_657,Sports,14296,9.7,100,7,14,4.4,50.88
Supplier_658,Furniture,20183,9.7,94,1,9,3.1,58.41
Supplier_659,Stationery,350,7.0,83,577,8,4.1,38.94
Supplier_660,Music,84339,8.7,95,1,13,4.8,58.68
Supplier_661,Phone,35383,7.1,84,17,14,3.2,38.59
Supplier_662,Solar,123184,8.4,90,2,13,3.9,49.05
Supplier_663,Gardening,594,6.6,73,83,13,3.8,35.88
Supplier_664,Gardening,393,7.0,87,16,11,4.5,39.73
Supplier_665,Stationery,335,7.4,96,4585,8,3.7,41.48
Supplier_666,Skincare,2354,7.1,75,162,13,3.3,36.06
Supplier_667,Kitchen,2632,8.7,92,24,9,4.4,47.6
Supplier_668,Sports,13295,6.9,80,13,13,3.6,38.11
Supplier_669,Laptop,40144,9.0,100,3,13,3.9,51.99
Supplier_670,Auto,44933,9.7,97,12,6,4.2,50.98
Supplier_671,Camera,240375,7.0,88,2,9,3.5,43.95
Supplier_672,Stationery,33,7.8,74,3336,10,4.6,41.07
Supplier_673,Sports,4211,6.2,91,11,10,3.1,39.81
Supplier_674,Music,81350,7.7,75,4,8,3.6,41.71
Supplier_675,Laptop,86609,8.4,91,5,4,4.4,48.6
Supplier_676,Skincare,3373,9.9,89,136,9,4.0,48.95
Supplier_677,Toys,2628,9.8,74,88,9,3.6,43.26
Supplier_678,Camera,120123,8.9,98,2,14,4.4,54.79
Supplier_679,Solar,460181,8.5,100,5,6,4.9,48.24
Supplier_680,Music,34549,7.8,95,3,1,3.8,58.56
Supplier_681,Music,71577,9.5,83,2,13,3.1,48.88
Supplier_682,Furniture,6502,9.9,83,4,6,3.2,49.37
Supplier_683,Industrial,109296,7.5,92,3,10,4.1,46.55
Supplier_684,Appliances,34109,7.2,79,2,14,3.2,44.36
Supplier_685,Stationery,305,6.2,88,1431,12,4.9,41.83
Supplier_686,Camera,222861,7.7,99,3,2,4.1,52.69
Supplier_687,Grocery,1321,7.7,96,409,14,4.6,44.75
Supplier_688,Music,4804,6.8,86,2,10,3.7,44.03
Supplier_689,Industrial,30101,6.8,91,4,3,3.8,43.15
Supplier_690,Furniture,60480,9.2,73,1,6,3.2,52.32
Supplier_691,Solar,435607,9.6,100,3,14,4.2,50.46
Supplier_692,Kitchen,1826,6.7,99,12,12,3.2,40.83
Supplier_693,Kitchen,14548,6.7,99,9,9,4.8,42.38
Supplier_694,Appliances,37010,9.1,75,2,11,4.7,47.84
Supplier_695,Music,120580,7.2,87,3,1,3.9,56.39
Supplier_696,Toys,3266,8.3,97,65,10,4.5,46.84
Supplier_697,Appliances,81219,7.6,94,3,5,4.7,49.59
Supplier_698,Sports,998,7.3,73,50,10,4.7,42.2
Supplier_699,Furniture,36197,7.4,84,3,1,3.3,59.13
Supplier_700,Solar,365196,9.9,82,4,9,4.0,51.1
Supplier_701,Fashion,2200,8.8,76,232,3,4.3,47.4
Supplier_702,Auto,18673,8.9,77,19,1,4.5,59.34
Supplier_703,Gardening,1539,8.6,100,19,4,3.4,49.76
Supplier_704,Camera,170717,8.8,97,1,10,3.1,56.27
Supplier_705,Auto,14147,8.1,90,3,7,3.6,48.35
Supplier_706,Toys,7702,7.6,77,25,12,4.3,42.56
Supplier_707,Furniture,70863,6.4,85,2,1,5.0,56.65
Supplier_708,Industrial,148508,9.6,89,2,5,3.3,51.35
Supplier_709,Phone,119261,7.4,97,7,7,4.4,44.22
Supplier_710,Appliances,50695,9.4,84,1,2,3.1,59.34
Supplier_711,Sports,1734,8.8,89,40,6,3.2,44.73
Supplier_712,Furniture,27457,6.0,88,2,8,3.1,42.05
Supplier_713,Skincare,2569,7.9,78,122,2,4.0,46.25
Supplier_714,Industrial,17813,8.0,72,4,6,4.0,43.75
Supplier_715,Laptop,61373,7.4,97,4,5,4.3,44.79
Supplier_716,Solar,463293,8.6,87,4,8,4.4,46.86
Supplier_717,Phone,90755,9.1,70,19,6,3.5,42.6
Supplier_718,Auto,9547,7.0,89,18,5,4.5,43.1
Supplier_719,Fashion,2338,7.8,92,202,2,4.5,51.54
Supplier_720,Phone,115510,6.2,89,12,1,4.4,52.46
Supplier_721,Industrial,109869,6.9,93,4,9,3.9,44.6
Supplier_722,Skincare,4066,6.7,79,76,2,4.7,46.96
Supplier_723,Appliances,55822,6.3,77,3,12,3.4,41.35
Supplier_724,Music,32413,6.9,72,3,14,3.5,41.54
Supplier_725,Gardening,3629,7.8,70,82,12,3.9,38.38
Supplier_726,Industrial,157212,7.4,98,3,11,4.8,46.41
Supplier_727,Gardening,3944,6.1,87,16,11,4.3,38.58
Supplier_728,Stationery,149,6.4,85,4925,4,4.5,41.61
Supplier_729,Appliances,93430,7.7,100,2,3,3.9,52.13
Supplier_730,Grocery,939,8.2,93,298,12,3.1,43.41
Supplier_731,Music,19128,9.5,96,1,11,4.2,58.18
Supplier_732,Toys,9613,9.8,73,86,11,4.4,44.01
Supplier_733,Grocery,1595,8.2,88,643,9,3.4,41.8
Supplier_734,Kitchen,2376,8.5,83,16,7,3.6,44.18
Supplier_735,Stationery,70,7.8,79,2569,1,3.5,55.92
Supplier_736,Gardening,1838,6.0,90,54,13,3.5,38.14
Supplier_737,Industrial,63947,6.9,81,3,1,3.5,56.87
Supplier_738,Appliances,60052,7.9,86,1,14,4.2,53.78
Supplier_739,Fashion,2839,6.3,73,377,1,3.7,50.23
Supplier_740,Appliances,65312,7.5,97,2,1,4.4,61.88
Supplier_741,Music,17394,7.0,70,5,9,4.6,40.98
Supplier_742,Gardening,2918,9.4,84,17,5,4.0,46.55
Supplier_743,Gardening,2331,7.0,92,43,11,4.6,41.04
Supplier_744,Camera,174079,8.6,93,2,10,4.0,50.25
Supplier_745,Appliances,85284,9.1,80,3,6,3.9,47.54
Supplier_746,Gardening,2940,8.2,84,72,1,3.8,55.23
Supplier_747,Furniture,15776,8.1,76,3,14,3.0,43.26
Supplier_748,Solar,29290,9.7,89,1,12,4.8,55.53
Supplier_749,Skincare,2503,7.8,84,89,5,4.9,44.33
Supplier_750,Skincare,2490,6.6,76,145,11,4.5,38.5
Supplier_751,Stationery,317,6.6,96,4107,3,3.6,45.63
Supplier_752,Pets,7178,6.4,91,32,13,4.8,39.21
Supplier_753,Laptop,67743,10.0,83,3,3,4.4,55.11
Supplier_754,Industrial,69775,9.2,79,1,13,3.7,52.56
Supplier_755,Phone,56739,6.9,98,17,1,3.6,57.4
Supplier_756,Fashion,4215,9.8,90,79,1,4.0,61.34
Supplier_757,Kitchen,4458,7.8,80,10,4,4.3,43.81
Supplier_758,Laptop,82362,7.0,85,4,12,4.8,43.34
Supplier_759,Auto,40063,8.7,97,15,11,4.1,47.53
Supplier_760,Kitchen,10582,8.9,75,22,6,4.0,44.17
Supplier_761,Sports,10775,9.3,77,12,10,3.1,45.52
Supplier_762,Solar,357638,9.1,89,3,4,3.2,53.85
Supplier_763,Furniture,75594,9.2,95,2,8,4.5,52.31
Supplier_764,Sports,5111,9.3,88,33,8,3.3,48.45
Supplier_765,Toys,5482,7.1,71,96,9,3.4,37.72
Supplier_766,Pets,5240,9.2,74,27,8,3.7,42.78
Supplier_767,Stationery,296,6.1,83,1545,13,4.4,34.35
Supplier_768,Phone,55934,7.9,81,5,6,4.2,42.56
Supplier_769,Fashion,2186,7.8,96,259,2,3.4,48.82
Supplier_770,Grocery,501,9.6,75,429,11,4.4,45.41
Supplier_771,Auto,6621,8.1,82,6,13,3.4,43.06
Supplier_772,Toys,9672,7.4,78,88,5,3.8,41.62
Supplier_773,Furniture,67863,6.5,89,2,9,3.8,44.47
Supplier_774,Camera,78639,8.9,100,2,1,3.3,62.81
Supplier_775,Laptop,92709,8.6,74,9,7,4.1,44.65
Supplier_776,Furniture,37876,8.3,79,4,3,4.6,47.01
Supplier_777,Furniture,54513,8.4,88,4,1,4.7,60.7
Supplier_778,Grocery,1487,8.6,80,715,13,3.2,42.33
Supplier_779,Camera,111697,7.8,90,2,4,4.1,50.21
Supplier_780,Auto,36700,7.4,72,8,11,3.3,37.95
Supplier_781,Fashion,4016,7.1,72,285,10,3.1,38.38
Supplier_782,Appliances,42972,7.9,94,3,5,3.8,48.69
Supplier_783,Kitchen,2937,6.9,81,7,11,3.9,40.72
Supplier_784,Music,119025,6.2,96,4,9,3.3,40.64
Supplier_785,Skincare,4125,6.7,82,101,14,4.3,38.72
Supplier_786,Phone,49739,9.5,94,5,11,4.9,49.93
Supplier_787,Auto,27858,8.8,87,12,7,3.3,47.29
Supplier_788,Furniture,49151,6.2,89,1,5,4.7,54.47
Supplier_789,Grocery,1477,6.7,87,107,14,3.5,41.55
Supplier_790,Camera,205331,6.6,97,2,7,4.7,48.4
Supplier_791,Appliances,91442,9.8,97,3,7,4.2,53.47
Supplier_792,Skincare,2122,8.4,93,130,7,3.9,43.11
Supplier_793,Fashion,1617,8.0,75,255,11,4.5,43.49
Supplier_794,Solar,493695,7.7,72,1,5,3.2,49.92
Supplier_795,Industrial,99484,6.5,72,5,4,4.0,41.19
Supplier_796,Gardening,4190,9.1,78,57,4,4.7,46.69
Supplier_797,Music,101048,9.5,94,1,10,3.7,55.67
Supplier_798,Grocery,1323,7.6,71,720,8,3.3,37.67
Supplier_799,Phone,22189,8.1,85,16,11,4.3,39.91
Supplier_800,Toys,2281,7.9,82,67,12,3.3,39.77
Supplier_801,Camera,223758,9.0,73,1,7,3.8,52.96
Supplier_802,Camera,170689,7.0,79,2,12,3.2,43.64
Supplier_803,Appliances,54798,8.5,87,3,3,4.1,49.05
Supplier_804,Stationery,50,7.0,81,2820,13,3.9,41.22
Supplier_805,Laptop,77319,8.3,85,1,11,4.9,56.29
Supplier_806,Grocery,1120,8.5,71,645,14,3.6,40.31
Supplier_807,Toys,5815,6.9,73,85,2,4.3,43.95
Supplier_808,Auto,34993,6.8,82,13,3,4.3,41.36
Supplier_809,Auto,45126,7.5,100,6,3,3.6,53.07
Supplier_810,Grocery,193,7.7,80,738,12,3.9,40.7
Supplier_811,Auto,39926,8.6,70,19,12,4.0,41.26
Supplier_812,Toys,3453,8.4,93,51,12,3.2,45.93
Supplier_813,Stationery,165,8.7,95,4963,6,4.6,51.7
Supplier_814,Laptop,86756,9.3,94,8,9,4.0,49.5
Supplier_815,Furniture,53187,7.9,95,3,9,3.5,46.78
Supplier_816,Gardening,1524,9.2,71,88,3,3.5,45.07
Supplier_817,Appliances,53250,8.0,83,3,4,3.6,48.33
Supplier_818,Industrial,57228,7.3,84,3,5,3.6,43.34
Supplier_819,Auto,9757,9.4,70,10,13,3.1,44.79
Supplier_820,Industrial,172838,7.6,86,5,1,3.9,55.13
Supplier_821,Grocery,491,9.0,97,811,2,3.3,53.87
Supplier_822,Kitchen,1147,6.9,98,27,13,4.8,43.21
Supplier_823,Sports,14314,8.1,83,36,5,4.1,42.89
Supplier_824,Furniture,20053,7.4,96,2,5,3.1,51.23
Supplier_825,Solar,184871,7.8,75,2,3,4.9,47.32
Supplier_826,Grocery,949,8.8,74,939,2,4.0,47.64
Supplier_827,Sports,13010,8.1,93,43,2,4.7,47.8
Supplier_828,Gardening,353,8.1,76,90,13,3.3,41.7
Supplier_829,Sports,6714,7.0,76,38,1,3.8,49.39
Supplier_830,Stationery,125,8.8,100,4491,9,3.6,49.33
Supplier_831,Stationery,99,7.0,86,1803,5,4.2,39.19
Supplier_832,Music,120251,9.4,77,2,11,4.0,49.18
Supplier_833,Industrial,17779,8.5,88,5,14,4.7,46.46
Supplier_834,Sports,3444,6.5,78,10,2,4.7,43.56
Supplier_835,Music,72555,9.9,77,2,6,4.4,53.19
Supplier_836,Grocery,897,6.1,88,727,4,3.1,41.72
Supplier_837,Auto,45146,9.1,85,17,7,3.9,48.94
Supplier_838,Camera,46441,7.1,86,3,10,4.2,46.39
Supplier_839,Gardening,4331,9.5,81,29,8,4.7,47.47
Supplier_840,Toys,366,8.2,97,29,6,3.9,48.46
Supplier_841,Grocery,224,9.5,75,362,11,4.0,44.73
Supplier_842,Appliances,48087,6.1,70,2,6,4.1,42.78
Supplier_843,Grocery,760,7.2,74,511,3,4.4,44.32
Supplier_844,Camera,65657,7.5,97,1,14,3.7,51.68
Supplier_845,Auto,9367,8.0,94,13,7,4.6,47.33
Supplier_846,Kitchen,6924,7.9,95,24,13,3.7,44.0
Supplier_847,Camera,68439,6.7,90,2,14,3.9,45.21
Supplier_848,Skincare,4770,8.1,88,174,13,3.9,44.0
Supplier_849,Laptop,97105,7.9,83,2,8,4.9,46.08
Supplier_850,Pets,1578,6.0,100,27,7,4.1,42.89
Supplier_851,Camera,115349,9.5,86,1,13,4.4,54.9
Supplier_852,Gardening,2075,6.1,80,18,13,3.1,35.99
Supplier_853,Gardening,2659,7.4,76,36,7,3.7,37.98
Supplier_854,Phone,16439,8.3,98,13,5,4.0,46.75
Supplier_855,Camera,190387,7.3,79,1,14,3.3,48.58
Supplier_856,Kitchen,14078,9.6,81,13,9,4.0,44.13
Supplier_857,Fashion,4037,7.6,95,128,2,4.0,48.65
Supplier_858,Music,74724,9.4,83,5,10,4.9,47.18
